"SUB","Subject","LOCATION","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRODINCOM_G1","GDP per hour worked","GRC","Greece","2012","2012","USD","US Dollar","0","units",,,34.5,,
"AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,26.35,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","POL","Poland","2012","2012","PC","Percentage","0","units",,,25.38,,
"POPGEO_G2C","Percentage of urban population by city size: Metropolitan areas","ESP","Spain","2012","2012","PC","Percentage","0","units",,,20.27,,
"POPGEO_G3A","Distribution of the national population into urban regions","FRA","France","2012","2012","PC","Percentage","0","units",,,34.73,,
"PRODINCOM_G1","GDP per hour worked","RUS","Russia","2012","2012","USD","US Dollar","0","units",,,24,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","NZL","New Zealand","2012","2012","PC_PNT","Percentage points","0","units",,,-36,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","BEL","Belgium","2012","2012","PC_PNT","Percentage points","0","units",,,-20,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","AUS","Australia","2012","2012","PC","Percentage","0","units",,,2.87,,
"REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","SVK","Slovak Republic","2012","2012","PC","Percentage","0","units",,,0.83,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","CAN","Canada","2012","2012","PC","Percentage","0","units",,,9.98,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","NLD","Netherlands","2012","2012","PC","Percentage","0","units",,,51,,
"DOCTOR_G1","Practising physicians","ZAF","South Africa","2012","2012","1000HAB","Per 1 000 inhabitants","0","units",,,0.76,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","PRT","Portugal","2012","2012","AVGRW","Average growth rate","0","units",,,0.22,,
"INFMORTY_G2","Infant mortality","NOR","Norway","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","units",,,2.8,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","IDN","Indonesia","2012","2012","PC","Percentage","0","units",,,49.15,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","HUN","Hungary","2012","2012","PC","Percentage","0","units",,,41.47,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","FRA","France","2012","2012","PC","Percentage","0","units",,,17.47,,
"DOCTOR_G1","Practising physicians","GBR","United Kingdom","2012","2012","1000HAB","Per 1 000 inhabitants","0","units",,,2.82,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","SVN","Slovenia","2012","2012","AVGRW","Average growth rate","0","units",,,2.66,,
"DOCTOR_G2A","General practitioners as a percentage of total physicians","KOR","Korea","2012","2012","PC","Percentage","0","units",,,27.79,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,34.83,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","SWE","Sweden","2012","2012","AVGRW","Average growth rate","0","units",,,1.96,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","DEU","Germany","2012","2012","PC","Percentage","0","units",,,9.52,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","HUN","Hungary","2012","2012","0_TO_1","0-1 scale","0","units",,,0.16,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","HUN","Hungary","2012","2012","RATIO","Ratio","0","units",,,9.33,,
"AGEDPOPGEO_G1","Elderly population","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,13.79,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","DEU","Germany","2012","2012","AVGRW","Average growth rate","0","units",,,3.56,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","SWE","Sweden","2012","2012","PC","Percentage","0","units",,,25.17,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","NOR","Norway","2012","2012","PC","Percentage","0","units",,,0,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","FIN","Finland","2012","2012","PC_PNT","Percentage points","0","units",,,-24,,
"REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","NOR","Norway","2012","2012","PC","Percentage","0","units",,,9.77,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","USA","United States","2012","2012","PC","Percentage","0","units",,,19.16,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","SVN","Slovenia","2012","2012","PC","Percentage","0","units",,,0,,
"POPGEO_G2C","Percentage of urban population by city size: Metropolitan areas","HUN","Hungary","2012","2012","PC","Percentage","0","units",,,0,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","LUX","Luxembourg","2012","2012","PC_PNT","Percentage points","0","units",,,33,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","JPN","Japan","2012","2012","PC","Percentage","0","units",,,0.47,,
"SMOKE_G3A","Adult population smoking daily: females","NOR","Norway","2012","2012","PC","Percentage","0","units",,,16,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,8.94,,
"AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","AUS","Australia","2012","2012","PC","Percentage","0","units",,,24.51,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","IRL","Ireland","2012","2012","PC","Percentage","0","units",,,22.04,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,1.49,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","TUR","Turkey","2012","2012","RATIO","Ratio","0","units",,,33.24,,
"AGEDPOPGEO_G1","Elderly population","FRA","France","2012","2012","PC","Percentage","0","units",,,17.12,,
"POPGEO_G4A","Distribution of the national area into urban regions","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,12.14,,
"REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","ESP","Spain","2012","2012","PC","Percentage","0","units",,,41.03,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","POL","Poland","2012","2012","PC","Percentage","0","units",,,19.43,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","EST","Estonia","2012","2012","PC","Percentage","0","units",,,19.78,,
"POPGEO_G3B","Distribution of the national population into intermediate regions","CAN","Canada","2012","2012","PC","Percentage","0","units",,,16.02,,
"POPGEO_G4A","Distribution of the national area into urban regions","GRC","Greece","2012","2012","PC","Percentage","0","units",,,2.91,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","GBR","United Kingdom","2012","2012","PC_PNT","Percentage points","0","units",,,-4,,
"REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","FRA","France","2012","2012","PC","Percentage","0","units",,,29.76,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","RUS","Russia","2012","2012","AVGRW","Average growth rate","0","units",,,0.3,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","FIN","Finland","2012","2012","PC","Percentage","0","units",,,0,,
"POPGEO_G4C","Distribution of the national area into rural regions","FIN","Finland","2012","2012","PC","Percentage","0","units",,,91.8,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","KOR","Korea","2012","2012","PC_PNT","Percentage points","0","units",,,-55,,
"POPGEO_G3C","Distribution of the national population into rural regions","ITA","Italy","2012","2012","PC","Percentage","0","units",,,9.06,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","FIN","Finland","2012","2012","PC","Percentage","0","units",,,31,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","CAN","Canada","2012","2012","PC","Percentage","0","units",,,19.35,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","GRC","Greece","2012","2012","PC","Percentage","0","units",,,3.94,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","ISR","Israel","2012","2012","PC_PNT","Percentage points","0","units",,,11,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","GRC","Greece","2012","2012","AVGRW","Average growth rate","0","units",,,2,,
"POPGEO_G4C","Distribution of the national area into rural regions","SVK","Slovak Republic","2012","2012","PC","Percentage","0","units",,,32.22,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","DNK","Denmark","2012","2012","PC_PNT","Percentage points","0","units",,,-18,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","ESP","Spain","2012","2012","0_TO_1","0-1 scale","0","units",,,0.16,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","CHL","Chile","2012","2012","PC","Percentage","0","units",,,12.8,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","TUR","Turkey","2012","2012","AVGRW","Average growth rate","0","units",,,5.11,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","HUN","Hungary","2012","2012","AVGRW","Average growth rate","0","units",,,0.17,,
"AGEDPOPGEO_G3B","Elderly dependency rate","ISL","Iceland","2012","2012","PC","Percentage","0","units",,,18.93,,
"PRODINCOM_G1","GDP per hour worked","CZE","Czech Republic","2012","2012","USD","US Dollar","0","units",,,31,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","PRT","Portugal","2012","2012","0_TO_1","0-1 scale","0","units",,,0.07,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","ISR","Israel","2012","2012","PC","Percentage","0","units",,,10.15,,
"POPGEO_G3A","Distribution of the national population into urban regions","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,83.33,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","TUR","Turkey","2012","2012","PC_PNT","Percentage points","0","units",,,-55,,
"POPGEO_G3C","Distribution of the national population into rural regions","SWE","Sweden","2012","2012","PC","Percentage","0","units",,,47.96,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","MEX","Mexico","2012","2012","PC_PNT","Percentage points","0","units",,,-65,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","IRL","Ireland","2012","2012","PC","Percentage","0","units",,,1.3,,
"REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","NLD","Netherlands","2012","2012","PC","Percentage","0","units",,,0.91,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","DEU","Germany","2012","2012","RATIO","Ratio","0","units",,,29.43,,
"POPGEO_G3B","Distribution of the national population into intermediate regions","USA","United States","2012","2012","PC","Percentage","0","units",,,20.29,,
"POPGEO_G3C","Distribution of the national population into rural regions","SVN","Slovenia","2012","2012","PC","Percentage","0","units",,,56.41,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","DNK","Denmark","2012","2012","PC","Percentage","0","units",,,23.73,,
"REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","PRT","Portugal","2012","2012","PC","Percentage","0","units",,,-0.09,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,12.77,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","SVK","Slovak Republic","2012","2012","PC","Percentage","0","units",,,18.5,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","PRT","Portugal","2012","2012","PC","Percentage","0","units",,,21.68,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","GBR","United Kingdom","2012","2012","PC","Percentage","0","units",,,15.96,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","SVK","Slovak Republic","2012","2012","AVGRW","Average growth rate","0","units",,,1.35,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","AUS","Australia","2012","2012","PC","Percentage","0","units",,,64.47,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","ITA","Italy","2012","2012","PC","Percentage","0","units",,,19.34,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","DNK","Denmark","2012","2012","0_TO_1","0-1 scale","0","units",,,0.06,,
"REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","NLD","Netherlands","2012","2012","PC","Percentage","0","units",,,10.16,,
"AGEDPOPGEO_G1","Elderly population","JPN","Japan","2012","2012","PC","Percentage","0","units",,,24.15,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","ITA","Italy","2012","2012","AVGRW","Average growth rate","0","units",,,2.77,,
"POPGEO_G3B","Distribution of the national population into intermediate regions","EST","Estonia","2012","2012","PC","Percentage","0","units",,,77.18,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","AUT","Austria","2012","2012","PC_PNT","Percentage points","0","units",,,-16,,
"POPGEO_G2C","Percentage of urban population by city size: Metropolitan areas","DNK","Denmark","2012","2012","PC","Percentage","0","units",,,0,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","ISL","Iceland","2012","2012","PC_PNT","Percentage points","0","units",,,12,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","NOR","Norway","2012","2012","PC","Percentage","0","units",,,66,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,46.78,,
"POPGEO_G3A","Distribution of the national population into urban regions","GBR","United Kingdom","2012","2012","PC","Percentage","0","units",,,69.97,,
"POPGEO_G3C","Distribution of the national population into rural regions","ISL","Iceland","2012","2012","PC","Percentage","0","units",,,36.24,,
"REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","CHL","Chile","2012","2012","PC","Percentage","0","units",,,1.63,,
"REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","GRC","Greece","2012","2012","PC","Percentage","0","units",,,-0.04,,
"REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","FIN","Finland","2012","2012","PC","Percentage","0","units",,,22.18,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","PRT","Portugal","2012","2012","RATIO","Ratio","0","units",,,18.64,,
"AGEDPOPGEO_G1","Elderly population","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,17.35,,
"POPGEO_G4A","Distribution of the national area into urban regions","POL","Poland","2012","2012","PC","Percentage","0","units",,,2.48,,
"POPGEO_G4C","Distribution of the national area into rural regions","CZE","Czech Republic","2012","2012","PC","Percentage","0","units",,,8.65,,
"REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","RUS","Russia","2012","2012","PC","Percentage","0","units",,,7.29,,
"REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,14.6,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","USA","United States","2012","2012","PC","Percentage","0","units",,,16.47,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","ZAF","South Africa","2012","2012","AVGRW","Average growth rate","0","units",,,3.05,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","EST","Estonia","2012","2012","PC","Percentage","0","units",,,25.97,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","SVK","Slovak Republic","2012","2012","PC_PNT","Percentage points","0","units",,,-9,,
"DOCTOR_G1","Practising physicians","FRA","France","2012","2012","1000HAB","Per 1 000 inhabitants","0","units",,,3.09,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","AUT","Austria","2012","2012","AVGRW","Average growth rate","0","units",,,2.51,,
"AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","IRL","Ireland","2012","2012","PC","Percentage","0","units",,,18.51,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","TUR","Turkey","2012","2012","PC","Percentage","0","units",,,19.7,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","NLD","Netherlands","2012","2012","PC","Percentage","0","units",,,19.42,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","CHL","Chile","2012","2012","PC","Percentage","0","units",,,6.45,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","ITA","Italy","2012","2012","PC_PNT","Percentage points","0","units",,,-27,,
"AGEDPOPGEO_G1","Elderly population","ISR","Israel","2012","2012","PC","Percentage","0","units",,,10.27,,
"NURSE_G1","Practising nurses","KOR","Korea","2012","2012","1000HAB","Per 1 000 inhabitants","0","units",,,4.84,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","AUT","Austria","2012","2012","PC","Percentage","0","units",,,56.13,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","KOR","Korea","2012","2012","PC","Percentage","0","units",,,13.34,,
"REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","DEU","Germany","2012","2012","PC","Percentage","0","units",,,0.03,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","ESP","Spain","2012","2012","AVGRW","Average growth rate","0","units",,,-0.17,,
"AGEDPOPGEO_G3B","Elderly dependency rate","SWE","Sweden","2012","2012","PC","Percentage","0","units",,,29.19,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","JPN","Japan","2012","2012","PC","Percentage","0","units",,,11.28,,
"SMOKE_G3B","Adult population smoking daily: males","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,17.2,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","JPN","Japan","2012","2012","AVGRW","Average growth rate","0","units",,,3.12,,
"AGEDPOPGEO_G3B","Elderly dependency rate","SVN","Slovenia","2012","2012","PC","Percentage","0","units",,,24.36,,
"POPGEO_G4C","Distribution of the national area into rural regions","NLD","Netherlands","2012","2012","PC","Percentage","0","units",,,0,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","AUS","Australia","2012","2012","PC_PNT","Percentage points","0","units",,,-13,,
"AGEDPOPGEO_G3B","Elderly dependency rate","FIN","Finland","2012","2012","PC","Percentage","0","units",,,27.73,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","AUT","Austria","2012","2012","PC","Percentage","0","units",,,0,,
"REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","NOR","Norway","2012","2012","PC","Percentage","0","units",,,0.29,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","MEX","Mexico","2012","2012","0_TO_1","0-1 scale","0","units",,,0.17,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","SVN","Slovenia","2012","2012","PC","Percentage","0","units",,,42,,
"DOCTOR_G3","Medical graduates","CHL","Chile","2012","2012","100000HAB","Per 100 000 inhabitants","0","units",,,7.79,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","ISR","Israel","2012","2012","AVGRW","Average growth rate","0","units",,,2.28,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","EST","Estonia","2012","2012","AVGRW","Average growth rate","0","units",,,0.49,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","BEL","Belgium","2012","2012","AVGRW","Average growth rate","0","units",,,1.11,,
"POPGEO_G3A","Distribution of the national population into urban regions","JPN","Japan","2012","2012","PC","Percentage","0","units",,,56.33,,
"POPGEO_G3C","Distribution of the national population into rural regions","NOR","Norway","2012","2012","PC","Percentage","0","units",,,47.1,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","IRL","Ireland","2012","2012","PC_PNT","Percentage points","0","units",,,-16,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","FRA","France","2012","2012","PC","Percentage","0","units",,,2.25,,
"SMOKE_G3A","Adult population smoking daily: females","ITA","Italy","2012","2012","PC","Percentage","0","units",,,16.5,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","CAN","Canada","2012","2012","RATIO","Ratio","0","units",,,13.03,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","DEU","Germany","2012","2012","PC","Percentage","0","units",,,38,,
"AGEDPOPGEO_G1","Elderly population","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,17.16,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","IRL","Ireland","2012","2012","AVGRW","Average growth rate","0","units",,,0.17,,
"POPGEO_G3B","Distribution of the national population into intermediate regions","ESP","Spain","2012","2012","PC","Percentage","0","units",,,38.48,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","RUS","Russia","2012","2012","PC_PNT","Percentage points","0","units",,,22,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","GBR","United Kingdom","2012","2012","PC","Percentage","0","units",,,31.03,,
"POPGEO_G2C","Percentage of urban population by city size: Metropolitan areas","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,31.84,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,11.02,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","CHE","Switzerland","2012","2012","PC_PNT","Percentage points","0","units",,,4,,
"PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","GRC","Greece","2012","2012","PC_PNT","Percentage points","0","units",,,-9,,
"REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,18,,
"AGEDPOPGEO_G2B","Regional elderly population: Country average","GBR","United Kingdom","2012","2012","AVGRW","Average growth rate","0","units",,,0.9,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","DNK","Denmark","2012","2012","PC","Percentage","0","units",,,16.33,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","TUR","Turkey","2012","2012","PC","Percentage","0","units",,,52.05,,
"POPGEO_G3B","Distribution of the national population into intermediate regions","HUN","Hungary","2012","2012","PC","Percentage","0","units",,,42.41,,
"PRODINCOM_G1","GDP per hour worked","LUX","Luxembourg","2012","2012","USD","US Dollar","0","units",,,82.1,,
"REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","ITA","Italy","2012","2012","PC","Percentage","0","units",,,53.39,,
"AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,0,,
"POPGEO_G2A","Percentage of urban population by city size: Small urban areas","KOR","Korea","2012","2012","PC","Percentage","0","units",,,6.12,,
"REGDISPUNEMP_G1","Gini index of regional unemployment rates","CAN","Canada","2012","2012","0_TO_1","0-1 scale","0","units",,,0.21,,
"POPGEO_G4A","Distribution of the national area into urban regions","FRA","France","2012","2012","PC","Percentage","0","units",,,8.75,,
"REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","ESP","Spain","2012","2012","PC","Percentage","0","units",,,2.24,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","HUN","Hungary","2012","2012","PC","Percentage","0","units",,,18.27,,
"DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","SWE","Sweden","2012","2012","PC","Percentage","0","units",,,49,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","TUR","Turkey","2012","2012","PC","Percentage","0","units",,,9.28,,
"POPGEO_G3C","Distribution of the national population into rural regions","FIN","Finland","2012","2012","PC","Percentage","0","units",,,59.3,,
"REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","CZE","Czech Republic","2012","2012","PC","Percentage","0","units",,,1.45,,
"REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","AUT","Austria","2012","2012","PC","Percentage","0","units",,,17.76,,
"SMOKE_G3A","Adult population smoking daily: females","TUR","Turkey","2012","2012","PC","Percentage","0","units",,,10.7,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","USA","United States","2012","2012","PC","Percentage","0","units",,,9.46,,
"REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","ESP","Spain","2012","2012","PC","Percentage","0","units",,,29.96,,
"POPGEO_G4A","Distribution of the national area into urban regions","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,4.73,,
"PRODINCOM_G1","GDP per hour worked","GBR","United Kingdom","2012","2012","USD","US Dollar","0","units",,,48.5,,
"REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,28.96,,
"AGEDPOPGEO_G2A","Regional elderly population: Maximum","FIN","Finland","2012","2012","AVGRW","Average growth rate","0","units",,,2.54,,
"AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","FRA","France","2012","2012","PC","Percentage","0","units",,,34.7,,
"NURSE_G3","Nursing graduates","FIN","Finland","2012","2012","100000HAB","Per 100 000 inhabitants","0","units",,,66.38,,
"POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","BEL","Belgium","2012","2012","PC","Percentage","0","units",,,17.44,,
"POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","ITA","Italy","2012","2012","PC","Percentage","0","units",,,43.97,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","DEU","Germany","2012","2012","PC_PNT","Percentage points","0","units",,,-9,,
"SMOKE_G3B","Adult population smoking daily: males","MEX","Mexico","2012","2012","PC","Percentage","0","units",,,31,,
"AGEDPOPGEO_G1","Elderly population","AUS","Australia","2012","2012","PC","Percentage","0","units",,,13.78,,
"PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","EST","Estonia","2012","2012","PC_PNT","Percentage points","0","units",,,-54,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","SWE","Sweden","2012","2012","PC_PNT","Percentage points","0","units",,,-15,,
"AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","HUN","Hungary","2012","2012","PC","Percentage","0","units",,,27.41,,
"AGEDPOPGEO_G3B","Elderly dependency rate","SVK","Slovak Republic","2012","2012","PC","Percentage","0","units",,,17.8,,
"PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","SVN","Slovenia","2012","2012","PC_PNT","Percentage points","0","units",,,-39,,
"REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","CAN","Canada","2012","2012","PC","Percentage","0","units",,,0.59,,
"REGDISPUNEMP_G3C","Regional variation of the long-term unemployment rate: maximum-minimum","CHL","Chile","2012","2012","RATIO","Ratio","0","units",,,13.02,,
"AGEDPOPGEO_G2C","Regional elderly population: Minimum","USA","United States","2012","2012","AVGRW","Average growth rate","0","units",,,-0.5,,
"POPGEO_G4B","Distribution of the national area into intermediate regions","CAN","Canada","2012","2012","PC","Percentage","0","units",,,3.32,,
"PRODINCOM_G1","GDP per hour worked","ISR","Israel","2012","2012","USD","US Dollar","0","units",,,33.4,,
"REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","JPN","Japan","2012","2012","PC","Percentage","0","units",,,6.25,,
"POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","NZL","New Zealand","2012","2012","PC","Percentage","0","units",,,39.06,,
"POPGEO_G3A","Distribution of the national population into urban regions","CHE","Switzerland","2012","2012","PC","Percentage","0","units",,,41.55,,
"POPGEO_G4C","Distribution of the national area into rural regions","ITA","Italy","2012","2012","PC","Percentage","0","units",,,26.85,,
